species,property,aac_spearman,dc_c0_spearman,c1_spearman,dc_minus_aac,dc_minus_c1
s_aureus,hydrophilic_fraction,0.999331096591354,0.9262355390555584,0.8080701006240393,-0.07309555753579555,0.11816543843151917
s_aureus,hydrophilic_fraction,0.999331096591354,0.9262355390555584,0.7771630887314191,-0.07309555753579555,0.1490724503241393
s_aureus,hydrophilic_fraction,0.999331096591354,0.9262355390555584,0.7992074711495584,-0.07309555753579555,0.12702806790600008
s_aureus,hydrophilic_fraction,0.999331096591354,0.9262355390555584,0.78369876648969,-0.07309555753579555,0.1425367725658685
s_aureus,hydrophilic_fraction,0.999331096591354,0.9262355390555584,0.8638107651881857,-0.07309555753579555,0.062424773867372774
s_aureus,hydrophilic_fraction,0.999331096591354,0.9262355390555584,0.8350116688251366,-0.07309555753579555,0.09122387023042189
s_aureus,hydrophilic_fraction,0.999331096591354,0.9262355390555584,0.8581929946696089,-0.07309555753579555,0.06804254438594959
s_aureus,hydrophilic_fraction,0.999331096591354,0.9413085631300768,0.831179485239456,-0.05802253346127717,0.11012907789062087
s_aureus,hydrophilic_fraction,0.999331096591354,0.9413085631300768,0.817047911101493,-0.05802253346127717,0.12426065202858383
s_aureus,hydrophilic_fraction,0.999331096591354,0.9413085631300768,0.8365894984928983,-0.05802253346127717,0.1047190646371785
s_aureus,hydrophilic_fraction,0.999331096591354,0.9413085631300768,0.8080701006240393,-0.05802253346127717,0.13323846250603755
s_aureus,hydrophilic_fraction,0.999331096591354,0.9413085631300768,0.7771630887314191,-0.05802253346127717,0.16414547439865768
s_aureus,hydrophilic_fraction,0.999331096591354,0.9413085631300768,0.7992074711495584,-0.05802253346127717,0.14210109198051846
s_aureus,hydrophilic_fraction,0.999331096591354,0.9413085631300768,0.78369876648969,-0.05802253346127717,0.15760979664038688
s_aureus,hydrophilic_fraction,0.999331096591354,0.9413085631300768,0.8638107651881857,-0.05802253346127717,0.07749779794189116
s_aureus,hydrophilic_fraction,0.999331096591354,0.9413085631300768,0.8350116688251366,-0.05802253346127717,0.10629689430494027
s_aureus,hydrophilic_fraction,0.999331096591354,0.9413085631300768,0.8581929946696089,-0.05802253346127717,0.08311556846046797
s_aureus,hydrophobic_moment,0.5513746815902028,0.8960338937475318,0.8551447335545244,0.3446592121573291,0.04088916019300748
s_aureus,hydrophobic_moment,0.5513746815902028,0.8960338937475318,0.7525759828094224,0.3446592121573291,0.14345791093810945
s_aureus,hydrophobic_moment,0.5513746815902028,0.8960338937475318,0.8062356621908335,0.3446592121573291,0.0897982315566983
s_aureus,hydrophobic_moment,0.5513746815902028,0.8960338937475318,0.7855296381360912,0.3446592121573291,0.11050425561144062
s_aureus,hydrophobic_moment,0.5513746815902028,0.8960338937475318,0.6566663552006872,0.3446592121573291,0.23936753854684467
