species,seed,property,coefficient,spearman,r2,mae,spearman_ci_lo,spearman_ci_hi
e_coli,8,charge_density,0,0.962315959017536,0.9347514727472811,0.025514620172586277,0.9534324093372838,0.968107168482696
e_coli,8,charge_density,1,0.8517325337489426,0.7620094341222726,0.05124251361956448,0.8255896573746196,0.8751260574729984
e_coli,8,charge_density,2,0.8404790196713205,0.741171203303237,0.051681697274445,0.8089282839305026,0.8673981098042381
e_coli,8,charge_density,3,0.7821324693035222,0.6644809051921112,0.05957797566316595,0.7435745673679054,0.8127245608407855
e_coli,8,pI,0,0.8695854760533692,0.722933850893609,0.5230081634577011,0.8462270198070846,0.8893249766102866
e_coli,8,pI,1,0.8457934620449004,0.624046479980199,0.5793804889162553,0.8201288638203136,0.8678921711461732
e_coli,8,pI,2,0.7588782363886872,0.5264886203407309,0.6594470916703623,0.7202507350218549,0.7904664658663713
e_coli,8,pI,3,0.7729787275895126,0.44652874084193184,0.6726412351127966,0.7372939384529,0.7999563172329767
e_coli,8,mean_hydrophobicity,0,0.9750819238643172,0.9571294395331899,0.1523050454517141,0.9695979218718156,0.9784944656925795
e_coli,8,mean_hydrophobicity,1,0.8824584926423302,0.8272649990170095,0.30407750837068187,0.8609143519099237,0.9005464471420362
e_coli,8,mean_hydrophobicity,2,0.8425813399246511,0.755237013084227,0.3683544867696367,0.8142545303157099,0.8647148170553685
e_coli,8,mean_hydrophobicity,3,0.7890348988378759,0.6890877804198321,0.4135427765448218,0.7530812797996613,0.8191433488111567
e_coli,8,hydrophilic_fraction,0,0.9592813188615189,0.9288272101797213,0.024977028713607644,0.9522281081762196,0.9651792325727296
e_coli,8,hydrophilic_fraction,1,0.8718550303404825,0.7703884457413657,0.04422391107098622,0.8491922611845385,0.8916152390826702
e_coli,8,hydrophilic_fraction,2,0.8333298893486005,0.6882907715109198,0.053506907719377564,0.8071254090128538,0.8558445623983967
e_coli,8,hydrophilic_fraction,3,0.754173245822197,0.5687023658701407,0.062194610140554024,0.7163100343869566,0.7866949308600188
e_coli,8,helix_propensity,0,0.9470256769406205,0.9077441503286613,0.03500678148825702,0.9372724957940306,0.9552648909498136
e_coli,8,helix_propensity,1,0.7613549715957821,0.6135515294256302,0.07293754891818328,0.7202118722976701,0.7975073899186238
e_coli,8,helix_propensity,2,0.6961666352329955,0.5673156960722794,0.07762222560411461,0.6496845907406997,0.7373051151376658
e_coli,8,helix_propensity,3,0.6522098872104053,0.48192294188500684,0.08560174208669213,0.607560897551102,0.6978695546630314
e_coli,8,hydrophobic_moment,0,0.7478752397769286,0.5782095832621788,0.2578160850555911,0.707184235199014,0.7824539113505697
e_coli,8,hydrophobic_moment,1,0.7167080558145351,0.5217078826106312,0.2798022965492575,0.6711578960039769,0.7566185975418452
e_coli,8,hydrophobic_moment,2,0.6825652980339714,0.46973827705861226,0.2907746843373065,0.6337226093426805,0.7221741612375722
e_coli,8,hydrophobic_moment,3,0.587712459136772,0.2805981821110156,0.3419729840491852,0.5298629880219785,0.639420189370017
e_coli,9,net_charge,0,0.9383277180428635,0.9017797996051433,0.4740684812410961,0.926103668330179,0.947267854131183
e_coli,9,net_charge,1,0.8793615118000263,0.8224652916801432,0.6677635583631086,0.8581912752804127,0.8949975396603229
e_coli,9,net_charge,2,0.8723344043357851,0.7924565350803583,0.6989023185701922,0.8496634323567791,0.8913996987815597
e_coli,9,net_charge,3,0.7676147509160944,0.6384414297499172,0.9362230782974914,0.7322014123000253,0.7981958205166896
e_coli,9,charge_density,0,0.9619570757971367,0.9385062604404335,0.025700946406001506,0.9534933744711758,0.9681903377735811
e_coli,9,charge_density,1,0.863886133531395,0.7871553573529138,0.04923648586668985,0.8382149851818065,0.883608801069342
e_coli,9,charge_density,2,0.8746256301630413,0.7960459363074167,0.045816644151925955,0.847718494390845,0.8936750568051988
e_coli,9,charge_density,3,0.8163761242756108,0.6701030063785771,0.05824442067189448,0.7867006858311845,0.8395121388432081
e_coli,9,pI,0,0.8617989958885321,0.6454536269806401,0.5338222772967517,0.838441870740584,0.8804329231020357
e_coli,9,pI,1,0.7802899901848728,0.5408887774932887,0.6259761143980065,0.7464995283824828,0.8095803724960654
e_coli,9,pI,2,0.7225831851954329,0.5099433934425238,0.6713332777287067,0.6800564799294628,0.7588518615242522
e_coli,9,pI,3,0.724535510669518,0.43777088477955406,0.695965118352676,0.6861226371661203,0.759393173285611
e_coli,9,mean_hydrophobicity,0,0.9658937199014038,0.9454527049500747,0.173508428922848,0.959383001071231,0.971062877286482
e_coli,9,mean_hydrophobicity,1,0.8573200530518695,0.7885880916710438,0.34145262059898057,0.8331634925060367,0.8771959398394965
e_coli,9,mean_hydrophobicity,2,0.8617205864134075,0.7822333835507989,0.35040400559714135,0.8381308862704182,0.8804858152866307
e_coli,9,mean_hydrophobicity,3,0.8231351926604682,0.6960851312663779,0.40754750015706204,0.7944083842190798,0.8466277709753279
e_coli,9,hydrophilic_fraction,0,0.9416589190931046,0.8983783134223672,0.029725228863227326,0.9312769898039626,0.9497948937852608
e_coli,9,hydrophilic_fraction,1,0.8333858222484776,0.6971881939564455,0.052395255226165185,0.8097336113015376,0.8528868446812925
e_coli,9,hydrophilic_fraction,2,0.8470075292425674,0.7326311886263072,0.04856106324376222,0.8216360796667398,0.8675606568677667
e_coli,9,hydrophilic_fraction,3,0.7182739887730036,0.5453235322349573,0.06410027028570589,0.676296874914467,0.7562101925042309
e_coli,9,helix_propensity,0,0.947962532382347,0.9163621800013517,0.0341594353151212,0.938496786598593,0.9562594721265447
e_coli,9,helix_propensity,1,0.79549178984972,0.6667497851433998,0.06875196421636415,0.76010006437225,0.8228942401972417
e_coli,9,helix_propensity,2,0.7589178293926877,0.6077160891866031,0.07465407650480686,0.7217166013826204,0.7903349531251131
e_coli,9,helix_propensity,3,0.7591094656464965,0.6052197775862089,0.0737169317740817,0.7234377663552735,0.7904800182646166
e_coli,9,hydrophobic_moment,0,0.8474366173872406,0.7637750897351908,0.19660586048474188,0.8203004088945938,0.868700661262561
e_coli,9,hydrophobic_moment,1,0.7891631977915471,0.6058875274853858,0.25159448031741216,0.7526717861717778,0.8189991627205463
e_coli,9,hydrophobic_moment,2,0.7523163486057732,0.5744569716117298,0.26141385143436785,0.7135462830613383,0.7850812683243776
e_coli,9,hydrophobic_moment,3,0.667300458714791,0.4708410428127786,0.2882255318722084,0.6182695527180355,0.7109579178621374
s_aureus,0,net_charge,0,0.9203980703025607,0.8845156599889288,0.5061404478924771,0.9019709992799056,0.9348044716823992
s_aureus,0,net_charge,1,0.8374193124137368,0.761994519481774,0.7079967197090279,0.8039678950300182,0.8649201404606921
s_aureus,0,net_charge,2,0.732666350400127,0.6642420314505801,0.8907193203064457,0.6885754508498726,0.7731133987586958
s_aureus,0,net_charge,3,0.721125679618903,0.5425948472736495,1.0103391760364542,0.676117729847728,0.7646223286524654
s_aureus,0,charge_density,0,0.9490359934828617,0.8949165313860072,0.03086860687260203,0.9387190150223175,0.9566105899740798
s_aureus,0,charge_density,1,0.8555470307721128,0.7411907010598404,0.05029352580940002,0.828415533696417,0.8790976828089382
s_aureus,0,charge_density,2,0.7889761747293386,0.6299198651246228,0.061464179868413765,0.7552228662349041,0.8192756735291685
s_aureus,0,charge_density,3,0.7659620323836105,0.5560809394053177,0.06450478336773129,0.7302600680558399,0.7997775144146254
s_aureus,0,pI,0,0.8595664251919048,0.6805838516018099,0.50591483424029,0.8290628921278006,0.8829509350361001
s_aureus,0,pI,1,0.7439783702544276,0.4561122618321892,0.6667437868794116,0.7037119618503217,0.7784214803744967
s_aureus,0,pI,2,0.6500075238446774,0.3238276056302207,0.7572476253359335,0.5956174576364627,0.7018261447909011
s_aureus,0,pI,3,0.7112136232685631,0.4083536594969619,0.69485620979249,0.6637279106298127,0.7530094029513893
s_aureus,0,mean_hydrophobicity,0,0.9526811789643974,0.9315008237259481,0.182379716002258,0.9409509894970911,0.9609247825198869
s_aureus,0,mean_hydrophobicity,1,0.8515373700570503,0.7482876792565192,0.34396156037572223,0.8203626027166356,0.8756195448785076
s_aureus,0,mean_hydrophobicity,2,0.8536419321419543,0.752201019376342,0.3423393079110034,0.8234187953660042,0.8770097118029594
s_aureus,0,mean_hydrophobicity,3,0.6673141268951877,0.4971475253091475,0.492858400304778,0.6101288968370209,0.7141451082899184
s_aureus,0,hydrophilic_fraction,0,0.9359992160097295,0.891478547687308,0.030332206131996355,0.9209167362762809,0.9471884395672441
s_aureus,0,hydrophilic_fraction,1,0.831179485239456,0.7239848344471242,0.04788889917511562,0.7990127513130684,0.8586862398058542
s_aureus,0,hydrophilic_fraction,2,0.7572722065068939,0.615254452146474,0.05638326149179843,0.7170179581092047,0.7901426453630587
s_aureus,0,hydrophilic_fraction,3,0.5938259079970074,0.3836507267861621,0.07170105270285133,0.5325358132032091,0.6482236520610595
s_aureus,0,helix_propensity,0,0.9385434932262734,0.8871015001923519,0.039653789372729766,0.9270280846709342,0.9475018142590993
s_aureus,0,helix_propensity,1,0.7441534641032104,0.5701858355879339,0.07385325928632556,0.7015065995758208,0.7805403039385566
s_aureus,0,helix_propensity,2,0.6660214079720437,0.45372614237376996,0.08518350717443765,0.6148201970576432,0.714160250820873
s_aureus,0,helix_propensity,3,0.6474609167087121,0.41198308304457076,0.08972699936753661,0.6011761638500457,0.687889464855901
s_aureus,0,hydrophobic_moment,0,0.8960338937475318,0.8026394338889855,0.18708503323605558,0.8756014647857849,0.9131125021791126
s_aureus,0,hydrophobic_moment,1,0.8551447335545244,0.7153795109069596,0.22750533375143228,0.8286261432045894,0.8743874982036661
s_aureus,0,hydrophobic_moment,2,0.6821553016245354,0.4814296759573192,0.3115026311989297,0.6290102033030718,0.7265340378041497
s_aureus,0,hydrophobic_moment,3,0.7183402749238945,0.5310977311642096,0.3040845578944223,0.6722527791466909,0.7560469639261356
s_aureus,1,net_charge,0,0.9369915144637195,0.9007457764844704,0.484167808505646,0.9241176610943491,0.946332970518127
s_aureus,1,net_charge,1,0.8200667188094753,0.7653765368145382,0.7280059881063119,0.7871456766660004,0.8496447102150111
s_aureus,1,net_charge,2,0.8176401325775867,0.7395855462037557,0.7475289142499746,0.7848399306027298,0.8453181716038292
s_aureus,1,net_charge,3,0.7335888715047512,0.5609271252370958,1.028464013403511,0.6919015640779358,0.7692727781067913
s_aureus,1,charge_density,0,0.9617876265558835,0.9166222292473825,0.02803016166173456,0.9544494399023762,0.9673430490288352
s_aureus,1,charge_density,1,0.8685641822575617,0.7677421512854119,0.04633624153761198,0.8428991616112478,0.8927476837617547
s_aureus,1,charge_density,2,0.865842184982905,0.7607299419381124,0.04765521822453985,0.8384730620013131,0.8878021237020438
s_aureus,1,charge_density,3,0.7612650515072478,0.5722225207831606,0.06483484737461583,0.7236244423625845,0.7928498287759629
s_aureus,1,pI,0,0.904058656056087,0.7580951131622765,0.4387102808914785,0.8832383271405695,0.9202191961805739
s_aureus,1,pI,1,0.7748296463206943,0.5415619703692263,0.6133958106153591,0.7361182235432497,0.8096006560853887
s_aureus,1,pI,2,0.7319374494956193,0.45933262913814543,0.6666836468253547,0.6857343859833407,0.7692663936651859
s_aureus,1,pI,3,0.6846792575661039,0.4029537877989119,0.6846000241857811,0.6360095259560583,0.7239623480533219
s_aureus,1,mean_hydrophobicity,0,0.9588394325849205,0.933006112167586,0.1842243751492866,0.9501918222655259,0.9656290542938849
s_aureus,1,mean_hydrophobicity,1,0.831503479040833,0.7683559954228764,0.34008740482950117,0.7954471234173038,0.8614479314383622
s_aureus,1,mean_hydrophobicity,2,0.8609149280873706,0.7324260624942789,0.3595546262953264,0.8361393439243705,0.8826921105879706
s_aureus,1,mean_hydrophobicity,3,0.7801013234269542,0.6008442727344332,0.4248846852264134,0.7414202135741034,0.8139559356686042
s_aureus,1,hydrophilic_fraction,0,0.9535469433272766,0.9121940833498217,0.02693382054194698,0.9450908542712958,0.9604002050768041
s_aureus,1,hydrophilic_fraction,1,0.817047911101493,0.7287475278790092,0.04635162663243769,0.7757390582925006,0.8495627889590381
s_aureus,1,hydrophilic_fraction,2,0.8494560278569627,0.7284493567671212,0.04645296468654058,0.8232938649715004,0.8720282201538685
s_aureus,1,hydrophilic_fraction,3,0.7380923418662746,0.5625531982022938,0.05880649358917484,0.6960459115062552,0.773214437325746
s_aureus,1,helix_propensity,0,0.9435746589316115,0.8993877819755863,0.03748103892698133,0.9331919595650925,0.9516544311631892
s_aureus,1,helix_propensity,1,0.7511234860866689,0.5935978027248785,0.07463434174189122,0.7106907041794379,0.7872963165736618
s_aureus,1,helix_propensity,2,0.7937653126911336,0.6256435776893412,0.06868640547322065,0.7597890886955606,0.8236182956362311
s_aureus,1,helix_propensity,3,0.6387999680262364,0.47176616761305645,0.08380436332771972,0.586446347964109,0.6871882111314389
s_aureus,1,hydrophobic_moment,0,0.8750293544481896,0.7666048609605207,0.2028774164541011,0.8536069337652461,0.8914248359862275
s_aureus,1,hydrophobic_moment,1,0.7525759828094224,0.6118033526470217,0.2722609323581936,0.7135050968007743,0.789332352875579
s_aureus,1,hydrophobic_moment,2,0.7842851489603151,0.6165627999456673,0.27417490253325366,0.7484413715550455,0.8142197262000768
s_aureus,1,hydrophobic_moment,3,0.6829789778038027,0.4618420805174208,0.3196546313459607,0.6334472452860518,0.7277762473027394
s_aureus,2,net_charge,0,0.9358223999340114,0.8945616051209453,0.5004004009863904,0.9223399557661687,0.9460839950823237
s_aureus,2,net_charge,1,0.8664360845559661,0.759310880607513,0.6998415057563143,0.8398075765419445,0.8893520086253768
s_aureus,2,net_charge,2,0.8250004398102591,0.709355572527717,0.7878875136390702,0.7932044011430052,0.8534649196774804
s_aureus,2,net_charge,3,0.7353174173146256,0.5371519323447276,0.9942948557382727,0.6911956515063051,0.7753823962123967
s_aureus,2,charge_density,0,0.9660542238802398,0.9311391033759352,0.025749371603538608,0.9586197290594989,0.9712564807185805
s_aureus,2,charge_density,1,0.9057539378435076,0.8023430923579238,0.04255466124236123,0.8881695805622349,0.9207505914618687
s_aureus,2,charge_density,2,0.840596375613466,0.7206828532660597,0.05304521003374509,0.8110696881652587,0.8667434964694848
s_aureus,2,charge_density,3,0.7912888096360975,0.6038396963669171,0.059754076143297,0.7534976502544115,0.8241037471475411
s_aureus,2,pI,0,0.8958819820924361,0.7417241232565509,0.4422321646983229,0.8745571238366304,0.9137317680339336
s_aureus,2,pI,1,0.7799601685184876,0.5643621053764709,0.5956805247209203,0.7411652543409623,0.8125679555067045
s_aureus,2,pI,2,0.7443231402143347,0.5259646143487802,0.6218474972341943,0.7049891659327167,0.7783139239374576
s_aureus,2,pI,3,0.6801194614577336,0.4112344631597419,0.6901402272201898,0.63438102368586,0.725615220110142
s_aureus,2,mean_hydrophobicity,0,0.9642932597895891,0.9443661759752533,0.16572551854137954,0.9561939554104995,0.9699352113752737
s_aureus,2,mean_hydrophobicity,1,0.8620592431522527,0.8048701531189031,0.3065592568074332,0.8328242478794595,0.8859671062869757
s_aureus,2,mean_hydrophobicity,2,0.8531732674828583,0.7788408152796991,0.317643891326898,0.8219706830786361,0.8781823348426426
s_aureus,2,mean_hydrophobicity,3,0.7295604797235622,0.5792639610828105,0.45131074641992097,0.6847302589635006,0.7678253003942986
s_aureus,2,hydrophilic_fraction,0,0.9438240440123907,0.896926180891769,0.029246656930285223,0.9320991841808455,0.9522092915830019
s_aureus,2,hydrophilic_fraction,1,0.8365894984928983,0.7318230408219368,0.04643369255825148,0.8048395534406151,0.8617715309064109
s_aureus,2,hydrophilic_fraction,2,0.8489208301346796,0.733819015184082,0.04577196399541459,0.8208907501425914,0.8740858688533122
s_aureus,2,hydrophilic_fraction,3,0.7303817334616347,0.5408104477708606,0.058025143050475333,0.6862385082115593,0.7716908402160375
s_aureus,2,helix_propensity,0,0.9478931453223274,0.9103136297985677,0.03521740837035862,0.9384836556967301,0.9547651835872254
s_aureus,2,helix_propensity,1,0.7631303707087019,0.6123370493652904,0.07069574073420415,0.722087901129082,0.797288595421614
s_aureus,2,helix_propensity,2,0.7984231065498756,0.6650345163838403,0.0661172207647673,0.7637970229151526,0.8274127992065917
s_aureus,2,helix_propensity,3,0.6174324285080052,0.3696162875847475,0.09297326725355218,0.5640812871785286,0.6601281920269292
s_aureus,2,hydrophobic_moment,0,0.8728637539422673,0.7636294418015414,0.2095293352862709,0.850871108344531,0.8912438798244657
s_aureus,2,hydrophobic_moment,1,0.8062356621908335,0.6633786201586418,0.24710926394172616,0.7745463343060236,0.8344830726646753
s_aureus,2,hydrophobic_moment,2,0.763705617196204,0.5904688178831368,0.2802226325917767,0.7242434403030336,0.7969124782209261
s_aureus,2,hydrophobic_moment,3,0.6479496116390259,0.45205621350634284,0.32489885242107397,0.5954524004714529,0.6941769627021037
s_aureus,3,net_charge,0,0.9455681163298723,0.9119221560424395,0.45124478582405175,0.9348254382801715,0.954093010547038
s_aureus,3,net_charge,1,0.7993957599740913,0.6975008422064968,0.8009360682099909,0.7633884516786699,0.832010658344253
s_aureus,3,net_charge,2,0.7899133798433208,0.6395054589831425,0.9253767270901979,0.7513086835201361,0.8198557163389312
s_aureus,3,net_charge,3,0.738039418530273,0.5516135233791643,1.0101182737144978,0.6996354503987877,0.7763840387352763
s_aureus,3,charge_density,0,0.9678093404258648,0.9199471658555767,0.027742808232008,0.9607753643043003,0.9726301364803038
s_aureus,3,charge_density,1,0.8336852336493223,0.7202398305924157,0.052322017676870905,0.8015084895673453,0.8601438434325681
s_aureus,3,charge_density,2,0.8563202447614888,0.7283621552440906,0.052266400563519146,0.8303695238761649,0.8792271602658159
s_aureus,3,charge_density,3,0.7702230756158445,0.591839465759369,0.06263008576509255,0.7308378801815165,0.8049290561702299
s_aureus,3,pI,0,0.9064240392347177,0.7889072656605953,0.435030068675364,0.8848330405986052,0.9224183900092314
s_aureus,3,pI,1,0.7624585777032398,0.4903955244413126,0.6667438552135556,0.727150473467016,0.7921068229402438
s_aureus,3,pI,2,0.768783816704379,0.45990995000994883,0.6914631894629769,0.7320341238468704,0.7984512164732307
s_aureus,3,pI,3,0.6708658706305327,0.35017245288932974,0.7396635129132608,0.6231471660791594,0.7136156376124884
s_aureus,3,mean_hydrophobicity,0,0.9483604891724915,0.918440755327063,0.19808264048365784,0.936588684158131,0.95734625815077
s_aureus,3,mean_hydrophobicity,1,0.8702141253866899,0.7719083652722544,0.3226018166792696,0.8440199611136693,0.8922480514937795
s_aureus,3,mean_hydrophobicity,2,0.8233792709083334,0.6630326886397884,0.4007881456387937,0.7917159611940696,0.849713507905218
s_aureus,3,mean_hydrophobicity,3,0.7521557637011375,0.5951049328928728,0.4470240869430766,0.7116729158350971,0.7898205191502258
s_aureus,3,hydrophilic_fraction,0,0.9468742770878639,0.9060983905108353,0.027094818737365328,0.9353730910701752,0.9557772941120833
s_aureus,3,hydrophilic_fraction,1,0.8080701006240393,0.6854238534596584,0.05164946285225199,0.7734187495268015,0.8371052575245395
s_aureus,3,hydrophilic_fraction,2,0.8126208757887319,0.6785494828150729,0.05203938480028403,0.7826414247024464,0.8391468505713721
s_aureus,3,hydrophilic_fraction,3,0.6974005021105496,0.5214023248916626,0.06298536908079864,0.6471785100086175,0.7397766909170124
s_aureus,3,helix_propensity,0,0.9367946519435482,0.8838286503435283,0.03926849084254233,0.9234475059593649,0.9469715467740512
s_aureus,3,helix_propensity,1,0.7522007925725903,0.6095541677947787,0.07494042513499848,0.7151713929257658,0.7844200228896706
s_aureus,3,helix_propensity,2,0.6966162135359538,0.48127568693620626,0.08403238565244657,0.6501495650014886,0.7381720707582065
s_aureus,3,helix_propensity,3,0.7219428093947183,0.5027294026981942,0.07976490315524162,0.680812865164602,0.7602120760011233
s_aureus,3,hydrophobic_moment,0,0.8748652987744756,0.7767552868603405,0.20028948128070198,0.8519708138875395,0.8953731270856856
s_aureus,3,hydrophobic_moment,1,0.7855296381360912,0.609743248557751,0.2647845930050121,0.7502961001762535,0.8183060863426789
s_aureus,3,hydrophobic_moment,2,0.7113330753731086,0.5558206137186995,0.29270631476643333,0.6687906115443183,0.7503620416607367
s_aureus,3,hydrophobic_moment,3,0.6755620491493328,0.47830652280181074,0.30990840957646,0.6292575597639876,0.7216314816862124
s_aureus,4,net_charge,0,0.9360498352354463,0.8803908670258385,0.5099035715337492,0.9227600494473438,0.9462472848701096
s_aureus,4,net_charge,1,0.8307848799883556,0.7554931324730279,0.7657543750557296,0.7988834212244693,0.8563059407428323
s_aureus,4,net_charge,2,0.776547434659747,0.6400574152015743,0.8754509198468398,0.7380799895844062,0.8074243611863782
s_aureus,4,net_charge,3,0.6457679388999977,0.5191780541118871,1.0162762132756487,0.5872063926605999,0.6976278581179108
s_aureus,4,charge_density,0,0.9594596651670655,0.9223918472483265,0.02736141736312157,0.9496529676010201,0.9660285576485363
s_aureus,4,charge_density,1,0.8891389064122207,0.7888166895083917,0.04647123600735777,0.867995643218221,0.905617721075322
s_aureus,4,charge_density,2,0.8053461230576096,0.6083181094953822,0.06121465837059744,0.7739196085581683,0.8337999398363153
s_aureus,4,charge_density,3,0.7401578141234988,0.5396405337894008,0.06784593747804236,0.6976597149089919,0.7731018259606393
s_aureus,4,pI,0,0.9131214468206722,0.7407003446952316,0.45656742080928764,0.8960276276534297,0.9255844880342915
s_aureus,4,pI,1,0.8261272759085942,0.56350168683277,0.5950882477647674,0.7946170860280981,0.8535950767594758
s_aureus,4,pI,2,0.7300930914020354,0.4309573348718677,0.6950616274856205,0.6915953293234106,0.7638778001306162
s_aureus,4,pI,3,0.73168431016447,0.41194762453797384,0.6769912115983134,0.6908461702932434,0.7673720682800891
s_aureus,4,mean_hydrophobicity,0,0.9693280304893271,0.9502622868379919,0.15787536629845939,0.9620903706586519,0.9743397145423977
s_aureus,4,mean_hydrophobicity,1,0.8317095508914376,0.7222483812000218,0.36214672755948,0.8007667548858928,0.8565271036790563
s_aureus,4,mean_hydrophobicity,2,0.7896636993655889,0.682273218711279,0.38828977644360035,0.7500766225340958,0.8237601675040541
s_aureus,4,mean_hydrophobicity,3,0.7264626063269368,0.5654198035146332,0.4607240257961587,0.6817310157513293,0.7673519670331989
s_aureus,4,hydrophilic_fraction,0,0.9393777337027966,0.8972536124429555,0.02903128873768663,0.9263774055126283,0.9479840984482257
s_aureus,4,hydrophilic_fraction,1,0.7771630887314191,0.6187998356158633,0.05432574693837954,0.7387666086255502,0.8072393079812473
s_aureus,4,hydrophilic_fraction,2,0.7624351386877943,0.6043736852832129,0.057849799324969274,0.7232690019971244,0.7957295867643007
s_aureus,4,hydrophilic_fraction,3,0.6285916710804322,0.4526331925304752,0.0662682289744767,0.5768444918035887,0.6776421061038294
s_aureus,4,helix_propensity,0,0.9579516787775127,0.9279186200979221,0.030835177301700576,0.9480942308895582,0.9646034803003838
s_aureus,4,helix_propensity,1,0.809810830650208,0.699959417348594,0.06334992057513218,0.773823066422801,0.8391782706686783
s_aureus,4,helix_propensity,2,0.6812259132315739,0.5502967685771852,0.07820197806988625,0.6302121573415677,0.7245356310620605
s_aureus,4,helix_propensity,3,0.5482796300358479,0.35685420212260477,0.09473197385111913,0.48446528549042633,0.6083821174146862
s_aureus,4,hydrophobic_moment,0,0.8181028089642461,0.7036862026281276,0.2337944357151211,0.7836458007649529,0.8464182537854288
s_aureus,4,hydrophobic_moment,1,0.6566663552006872,0.4779909216921029,0.31514748540817794,0.6016335039702548,0.7108115672589354
s_aureus,4,hydrophobic_moment,2,0.6278700501440712,0.424815665339758,0.3352500054283422,0.5767648119049429,0.6771317577684083
s_aureus,4,hydrophobic_moment,3,0.4842377963674482,0.25025951923404766,0.3731598584115152,0.4159861547854395,0.5474991972083021
s_aureus,5,net_charge,0,0.9324508750134001,0.9196633342357132,0.4305338967009561,0.9155913456044695,0.9450045342310047
s_aureus,5,net_charge,1,0.8644769143322746,0.7768163928344346,0.701565767095297,0.8394972247127579,0.8852378898714902
s_aureus,5,net_charge,2,0.8264710427068659,0.6921428616621921,0.8065961332765108,0.7952860015346541,0.8534895597607995
s_aureus,5,net_charge,3,0.7410888431002801,0.583112936044413,0.9274554177532841,0.697350878757412,0.779706893107131
s_aureus,5,charge_density,0,0.9600577963621568,0.9187804982164848,0.027453312616933463,0.9511611211942129,0.9668876645011635
s_aureus,5,charge_density,1,0.8959419193423891,0.7901009931462393,0.04493628001362658,0.8778949889401393,0.9125586768513639
s_aureus,5,charge_density,2,0.8648913806555433,0.7119123453669752,0.05207630770937279,0.8419306720494203,0.8853465228813762
s_aureus,5,charge_density,3,0.7977191828243411,0.6201714799193724,0.061511625650481544,0.7648179226917544,0.8282320388659263
s_aureus,5,pI,0,0.8899143635250204,0.6984880400415454,0.4896914118669163,0.8654757394258199,0.9068908980704793
s_aureus,5,pI,1,0.7601707689445307,0.4247920331765712,0.6863345487098992,0.718445209587938,0.7936499954388414
s_aureus,5,pI,2,0.7395043068484388,0.4274090936100451,0.7115377358564239,0.6912582896588698,0.775546881980679
s_aureus,5,pI,3,0.6620530116545483,0.4085575924330114,0.7150483344671295,0.6115375816774052,0.705945769856004
s_aureus,5,mean_hydrophobicity,0,0.9555549369210431,0.9244703286732086,0.1874248775252016,0.9459856990001437,0.9635575367447559
s_aureus,5,mean_hydrophobicity,1,0.834432539427252,0.7152365543559311,0.3727278419668666,0.8043920634764754,0.858934509207583
s_aureus,5,mean_hydrophobicity,2,0.8249587411091864,0.6841825204577022,0.3892009143879054,0.7948424156399256,0.8518845736061269
s_aureus,5,mean_hydrophobicity,3,0.751241352084775,0.5952643278224343,0.4426790276092738,0.7105500675836994,0.7878499756157978
s_aureus,5,hydrophilic_fraction,0,0.9455720658054736,0.8991961779414036,0.028585574865394973,0.9343639556641444,0.9550662627361238
s_aureus,5,hydrophilic_fraction,1,0.7992074711495584,0.6543736744156907,0.052949516782753316,0.7630153342048464,0.8288173373044736
s_aureus,5,hydrophilic_fraction,2,0.7972013941981454,0.6575580283784093,0.052137866645259066,0.7598917488810568,0.8295557565723534
s_aureus,5,hydrophilic_fraction,3,0.7259606541697929,0.554406565980618,0.06093841402013691,0.6826540889845981,0.766665857676096
s_aureus,5,helix_propensity,0,0.9436681542803637,0.9011123581963348,0.036676794260644394,0.9332930327227312,0.9515817940904675
s_aureus,5,helix_propensity,1,0.728216914644888,0.5616583761036316,0.07454948374778003,0.6845998580058822,0.7714326034508701
s_aureus,5,helix_propensity,2,0.7677189339343286,0.6114563440736237,0.07036375369099507,0.728697949187591,0.8008561705138645
s_aureus,5,helix_propensity,3,0.6645436476876254,0.46409021998427114,0.08484131320012964,0.6170402927523003,0.7095303084509863
s_aureus,5,hydrophobic_moment,0,0.8328860037440372,0.6959616148718034,0.23992439165826254,0.8042454345802068,0.858763008830473
s_aureus,5,hydrophobic_moment,1,0.7771061139209783,0.6052469549017032,0.27597991178018677,0.7438070152555648,0.807651313030438
s_aureus,5,hydrophobic_moment,2,0.7336874828461832,0.5603276710995495,0.2891624257182797,0.690329965556943,0.7724247765634563
s_aureus,5,hydrophobic_moment,3,0.694761343342035,0.4849707476249302,0.3196708076149706,0.6462752581771617,0.7396543873361147
s_aureus,6,net_charge,0,0.9262946921985731,0.893556927075964,0.4829165914393837,0.9110634844034176,0.9382979230671813
s_aureus,6,net_charge,1,0.8169524333214592,0.6999814128587962,0.7952812892576356,0.7830344478637311,0.8454020493714755
s_aureus,6,net_charge,2,0.8066402273893507,0.6731883327763272,0.8623736157576394,0.7693110730328795,0.8379057058123391
s_aureus,6,net_charge,3,0.6985618653378929,0.5127261621802739,1.031125454974554,0.65189559868202,0.743782166452416
s_aureus,6,charge_density,0,0.9685332003308127,0.9420241982969321,0.02282871498702417,0.9616273935911235,0.9737573949655227
s_aureus,6,charge_density,1,0.8703594195023991,0.7625326873423398,0.046457340924462256,0.8423994672254536,0.893570600334284
